Online boarding,Inflight wifi service,Business Travel,Inflight entertainment,Loyal Customer,Checkin service,Age,Flight Distance,Seat comfort,Class
5,1,1,5,1,4,56,980,5,3
2,2,0,4,1,4,36,862,4,1
4,1,0,2,1,4,30,280,2,1
5,2,0,4,1,3,51,349,1,1
5,3,0,4,1,3,69,1034,5,1
5,2,1,4,1,4,52,153,4,3
2,2,0,2,1,1,14,592,2,1
5,3,1,5,1,1,55,3932,3,3
2,5,1,5,1,4,42,1167,3,1
2,2,0,4,1,4,63,868,4,1
4,1,1,4,1,4,22,1874,4,3
0,1,1,4,0,3,26,771,4,1
5,5,1,4,0,5,19,1464,4,3
5,2,1,5,1,3,60,1576,4,3
0,0,1,2,1,4,29,1542,2,1
3,3,0,5,0,3,46,345,5,1
3,3,1,4,1,1,57,296,2,1
4,1,1,1,1,1,36,2475,3,3
5,4,0,3,1,2,70,323,2,2
4,4,0,2,1,3,27,544,2,1
2,5,1,4,1,4,39,1606,5,3
3,3,1,5,0,4,37,236,5,3
5,3,1,5,1,3,55,435,4,3
3,3,0,2,1,4,25,512,2,1
3,3,1,5,0,1,26,692,5,1
2,2,0,5,1,4,19,414,5,1
3,3,1,2,0,5,29,767,2,3
1,1,0,2,1,4,19,599,2,1
3,3,0,2,1,2,10,460,2,1
2,2,1,1,0,1,18,143,1,1
5,5,0,3,1,4,69,508,3,1
2,4,0,3,1,3,45,1024,2,1
4,3,0,4,1,2,48,948,4,1
4,5,1,4,1,3,57,3832,5,3
1,4,1,5,1,5,52,2731,3,3
3,3,1,5,0,5,24,501,5,1
4,4,0,4,1,3,35,528,4,1
5,0,1,4,1,5,49,3733,5,3
4,4,1,4,1,2,74,102,4,3
5,5,1,4,1,5,43,3061,5,3
5,5,0,4,1,4,58,727,5,1
4,1,1,3,1,4,29,1577,3,3
2,2,1,4,0,3,32,285,4,3
1,2,1,5,0,4,43,358,5,1
4,3,0,2,1,4,65,2704,4,1
5,2,1,4,1,5,45,2454,5,3
4,2,0,4,1,4,44,837,4,1
5,5,1,4,1,3,50,2311,4,3
1,2,1,2,1,4,32,2313,2,3
3,3,0,1,1,3,26,305,1,1
2,2,1,2,0,4,40,259,2,3
5,4,1,4,1,4,46,2620,5,3
1,2,0,3,1,4,19,1050,3,1
5,5,1,2,1,5,39,212,5,1
2,2,0,4,1,3,32,1167,3,1
0,0,1,3,0,4,21,736,1,3
4,2,1,2,1,4,43,1438,4,3
2,1,1,5,1,2,36,571,5,3
1,1,1,1,1,2,28,580,1,1
4,4,1,3,0,4,22,937,3,1
4,1,1,5,1,4,59,3818,5,3
3,1,1,5,1,4,46,1735,5,3
3,3,0,1,1,3,60,645,3,1
4,5,1,5,1,5,56,950,5,3
3,3,0,4,1,5,36,650,4,1
5,5,1,5,1,5,36,277,5,1
5,4,1,3,1,4,41,1983,4,3
2,2,1,2,1,3,39,787,2,1
5,5,1,4,0,5,23,516,2,3
4,4,1,4,1,3,25,2944,4,3
2,3,1,2,1,5,33,3964,2,3
1,1,0,4,1,3,11,1444,4,1
3,4,1,5,1,1,35,1448,1,3
4,4,0,4,1,1,32,101,3,1
4,1,1,4,1,2,25,2079,3,3
3,4,1,4,1,4,78,672,5,2
3,0,1,4,1,5,61,3711,2,3
2,2,1,2,0,2,55,1205,2,1
3,3,0,5,1,3,28,1609,5,1
3,3,1,1,0,3,45,626,1,3
3,4,0,5,1,1,41,547,4,1
3,3,1,3,1,3,56,599,4,1
4,3,1,4,1,4,41,1218,4,3
5,3,0,2,1,3,54,882,2,1
4,4,1,3,1,1,44,495,3,1
5,4,1,4,1,5,43,3073,4,3
3,3,1,3,1,2,62,530,3,3
0,1,0,4,1,3,31,129,4,1
4,4,0,4,1,4,55,237,2,1
4,3,1,3,1,2,60,2111,4,3
1,1,1,1,1,1,25,731,2,1
3,3,1,3,0,5,55,228,3,3
4,2,1,3,1,5,60,1703,5,3
0,0,1,3,0,4,21,258,3,1
4,4,1,4,1,4,55,2562,4,2
2,5,1,5,1,5,61,126,5,3
5,3,1,4,1,4,56,544,5,3
4,3,1,4,1,4,49,1464,5,3
4,1,1,1,1,2,68,214,3,1
4,4,0,3,1,4,14,213,3,1
5,4,1,4,0,3,25,212,1,1
5,3,1,4,1,3,50,1506,5,3
4,1,1,2,1,3,39,3028,5,3
3,3,0,5,1,3,38,373,5,1
5,2,1,4,1,5,42,250,4,3
4,5,1,5,1,5,60,802,5,3
4,4,1,4,1,4,44,102,1,1
4,4,1,4,1,3,30,130,4,1
2,2,0,1,1,2,37,366,1,1
5,5,1,5,1,1,46,1874,5,1
5,3,1,5,1,5,37,606,5,3
1,2,0,1,1,5,60,529,4,1
5,4,1,5,1,3,40,383,4,3
5,3,1,5,1,5,44,2597,5,3
4,1,1,4,1,5,52,425,5,3
4,4,0,4,1,3,51,544,4,1
3,2,0,3,1,3,11,2496,3,1
3,4,1,3,1,5,30,752,3,3
5,5,1,4,1,4,42,3310,4,3
3,1,1,1,1,1,50,1192,4,3
5,1,1,5,1,3,56,2835,5,3
0,0,1,3,1,5,8,1504,3,2
3,3,1,3,0,4,37,1788,3,1
3,3,1,3,0,1,14,2409,3,1
3,4,1,5,1,3,46,2139,4,3
5,3,1,4,1,3,54,1747,5,3
2,2,0,4,1,4,44,679,2,1
5,3,1,3,0,5,34,998,5,1
2,2,1,4,0,3,25,602,4,1
4,2,1,4,1,4,38,2554,4,3
1,1,0,3,1,2,60,780,3,1
1,1,1,3,0,2,45,460,3,1
2,2,0,3,1,3,43,342,3,1
4,4,1,4,1,1,25,919,4,3
2,2,0,4,1,4,12,453,3,1
4,4,1,4,1,3,22,542,2,1
2,2,0,1,1,4,63,432,1,1
4,4,1,2,0,3,30,1514,5,3
5,5,1,2,0,4,21,370,2,3
1,4,1,4,1,5,44,1107,3,3
4,4,1,5,0,5,15,946,5,1
1,1,0,2,1,4,13,374,2,1
5,3,1,4,1,5,57,312,5,3
1,1,0,4,1,4,19,89,4,1
1,1,0,5,1,3,20,239,5,2
2,2,0,4,1,1,37,819,4,2
4,4,1,5,0,4,21,223,5,1
1,1,1,1,1,2,27,937,1,3
4,4,1,3,0,4,36,196,3,1
5,5,1,4,1,5,58,588,5,3
2,2,0,3,1,4,29,414,2,1
5,1,1,4,1,5,48,2625,4,3
1,2,0,1,1,4,62,899,1,1
1,2,1,2,0,3,27,134,3,3
2,2,1,5,0,1,27,456,5,1
2,1,0,5,1,2,53,223,2,3
1,1,1,4,0,2,26,946,4,1
4,4,0,1,1,5,41,1164,4,2
1,2,1,4,0,1,26,250,4,1
5,3,0,4,1,5,60,1074,4,1
5,5,0,1,1,2,17,731,4,1
4,4,0,4,1,2,21,762,4,3
5,5,1,4,1,4,58,109,5,1
3,3,1,3,1,3,23,3956,3,3
5,2,1,5,1,5,56,223,5,3
4,4,1,4,1,2,49,2342,3,1
4,1,1,4,1,3,31,1753,4,3
2,1,0,1,1,3,49,315,3,1
3,3,1,5,0,2,64,936,5,1
5,0,1,2,1,4,43,3245,5,3
5,3,1,4,1,4,51,1517,5,3
4,4,1,5,1,4,42,2380,4,3
2,3,1,3,1,3,77,1625,2,3
4,4,1,1,0,1,21,258,1,1
5,4,1,3,0,4,32,332,4,3
3,4,1,3,1,5,42,2788,4,3
0,3,0,4,1,1,20,250,4,1
3,3,0,4,1,4,41,328,4,2
2,2,1,2,1,2,22,479,1,1
5,5,1,5,1,3,19,1121,5,3
4,2,1,2,1,4,49,2701,4,3
5,5,1,2,0,3,24,308,2,1
5,3,1,4,1,4,60,2475,5,3
1,1,1,1,1,4,33,312,1,1
0,2,0,5,1,1,65,168,5,1
4,2,1,4,1,3,27,3050,4,3
4,2,0,5,1,3,70,1262,5,1
5,2,1,4,1,3,52,2716,5,3
4,5,1,5,0,1,39,1117,5,3
5,2,1,4,1,4,39,431,4,3
5,5,1,5,1,4,41,2399,4,3
3,3,1,3,0,2,10,1400,3,1
2,2,1,2,1,1,36,1188,2,1
5,5,1,4,1,1,27,1504,4,3
2,2,0,4,1,4,14,501,4,1
4,3,0,5,1,1,56,1728,5,1
3,3,1,4,0,5,28,280,4,3
4,3,0,2,1,4,10,489,3,1
3,5,1,5,1,2,33,78,4,3
5,2,1,3,1,5,44,3426,5,3
4,4,1,1,0,3,23,2565,1,1
1,1,1,1,1,4,8,570,1,1
3,2,1,2,1,1,36,2504,3,3
2,3,1,3,1,3,42,3445,2,3
1,2,0,2,1,2,40,882,2,1
4,1,0,5,1,4,67,692,4,2
2,3,1,3,1,2,32,387,3,3
1,1,1,4,0,4,39,1258,4,1
1,1,0,4,1,5,8,373,4,1
2,2,1,2,1,4,38,1747,2,3
4,4,0,4,1,4,19,226,4,1
2,2,1,2,1,1,45,331,2,1
2,2,0,3,1,1,36,1979,2,1
5,3,1,3,1,5,50,3711,5,3
3,3,0,4,1,3,14,299,4,1
1,1,0,2,1,2,17,1080,2,1
4,2,1,4,1,3,43,2585,4,3
5,1,1,4,1,5,48,541,4,3
4,4,1,2,1,5,57,1956,5,3
3,3,0,3,0,3,20,991,3,3
4,2,1,4,1,4,49,338,4,3
1,1,0,5,1,1,21,990,5,1
5,1,0,2,1,4,37,1187,5,3
1,1,1,4,0,1,28,187,4,1
4,4,1,2,0,3,42,214,2,3
4,4,1,1,0,3,22,1042,2,3
5,5,1,5,1,4,24,313,3,1
2,1,0,3,1,2,48,925,2,3
5,4,1,5,1,5,59,579,5,1
3,2,1,2,1,3,55,177,4,1
3,3,0,5,1,4,32,628,5,1
4,4,1,3,0,4,25,1432,3,1
4,4,1,1,0,3,27,802,1,3
4,4,1,4,0,5,17,925,5,1
5,4,1,5,1,5,33,1649,4,3
4,4,0,1,1,2,50,1062,1,1
3,4,1,4,1,3,42,2600,4,3
3,3,0,1,1,4,70,1120,1,2
4,4,0,5,1,1,48,1535,5,1
4,4,1,5,1,5,51,2416,5,3
5,2,1,5,1,3,59,226,5,3
3,3,1,1,0,3,23,680,1,1
4,3,1,3,1,4,27,1258,3,3
2,4,1,4,1,3,40,3025,1,3
2,3,0,4,1,3,60,239,3,1
5,5,1,5,0,5,30,937,5,3
5,4,1,5,1,5,48,223,4,3
2,2,1,2,1,2,20,2940,2,3
3,1,1,3,1,1,27,1666,3,3
4,3,1,4,1,4,30,1916,4,3
4,1,1,4,1,4,38,752,5,3
3,3,0,2,1,4,19,762,4,1
3,3,0,3,1,5,51,1463,4,1
4,1,1,3,1,4,40,3677,4,3
4,2,1,2,1,4,56,1846,4,3
1,1,0,1,1,5,32,1184,1,1
5,3,1,4,1,3,19,2565,4,3
4,2,0,5,1,3,54,31,4,1
2,2,0,5,1,5,62,247,5,2
4,4,1,2,1,2,37,1585,3,3
2,1,1,4,1,3,49,2100,1,3
2,2,1,3,0,3,26,187,3,3
4,4,1,5,1,5,45,1521,5,3
2,2,0,3,1,4,33,545,3,1
2,2,1,2,0,2,13,1218,2,1
3,2,1,2,1,4,52,1440,3,3
4,5,1,4,1,4,29,2615,4,3
3,3,1,5,0,4,30,812,4,1
5,2,1,5,1,4,28,2968,5,3
4,5,1,5,1,1,12,3322,5,3
2,2,0,1,1,4,30,438,1,1
4,3,1,3,1,4,39,3789,3,3
2,3,0,1,1,4,67,843,1,1
4,3,1,5,1,4,39,1642,4,3
2,2,1,1,0,3,22,1400,4,1
3,3,1,5,0,3,31,1990,5,3
0,2,0,5,1,1,68,227,5,1
5,1,0,2,1,5,58,554,5,1
5,5,1,5,0,3,18,1072,4,1
2,2,0,3,1,2,29,549,3,3
2,2,1,5,0,3,22,373,5,1
4,4,1,4,1,3,25,728,4,3
4,2,1,4,1,4,26,1444,4,3
1,1,0,1,1,3,25,429,1,1
4,4,1,4,1,3,30,1751,4,3
3,2,0,2,1,5,16,369,2,1
5,3,1,4,1,5,39,2191,5,3
5,5,1,5,1,4,57,2496,4,3
1,1,0,3,1,1,69,1749,3,1
4,2,1,4,1,5,58,442,5,3
4,3,1,4,1,5,20,2586,4,3
3,3,1,3,1,1,31,481,3,1
3,3,1,3,1,2,34,2125,4,3
4,3,1,5,1,5,46,236,4,3
5,2,1,4,1,5,40,2596,4,3
3,3,1,3,1,1,55,2979,3,3
3,3,1,4,0,4,36,223,4,3
4,3,1,5,1,4,55,3679,4,3
2,3,1,5,1,2,45,488,2,3
1,1,0,4,1,4,54,737,4,1
4,4,1,2,0,3,20,1145,5,3
5,5,1,2,0,5,41,301,2,3
2,2,1,5,0,3,26,192,5,1
3,2,1,3,1,2,37,199,3,3
2,2,1,1,0,3,17,395,1,2
3,3,1,3,0,5,26,431,1,3
4,2,1,5,1,5,42,2040,5,3
4,4,1,4,1,4,41,411,4,1
4,3,1,4,1,4,46,2555,4,3
1,1,0,2,1,3,31,692,2,1
3,3,1,5,0,2,63,665,5,1
2,2,1,2,1,4,53,3913,2,3
5,3,1,5,1,5,56,3435,5,3
4,2,1,1,0,5,19,431,5,1
1,1,0,5,1,1,69,744,5,1
2,2,1,1,0,5,36,236,1,3
3,3,1,3,1,2,27,802,3,3
4,4,1,1,0,4,22,296,1,3
4,5,1,5,1,2,49,2790,4,3
3,4,0,1,1,4,56,337,3,1
4,5,1,2,1,5,42,1389,5,3
3,3,0,2,1,5,15,1276,2,2
2,2,0,3,1,3,31,110,4,1
2,5,0,3,1,1,55,544,4,1
3,3,1,1,0,1,29,622,5,1
4,2,1,5,1,3,52,1562,5,3
1,1,1,1,1,1,10,2155,1,3
0,0,1,3,0,5,21,188,3,1
5,5,1,4,1,4,44,948,5,3
4,5,1,2,0,5,25,472,2,3
3,3,1,4,0,4,26,2475,1,3
3,2,1,2,1,2,67,2631,3,3
1,1,0,4,1,5,17,1363,4,1
2,2,1,2,1,1,50,925,2,1
4,4,1,4,1,1,77,319,4,3
5,2,1,3,1,4,53,1035,4,3
4,4,0,4,1,5,26,236,4,2
2,4,1,3,0,2,58,262,2,3
4,0,1,4,1,5,30,110,4,3
5,4,1,5,1,3,46,2475,4,3
3,4,1,4,1,1,48,1416,4,3
2,4,1,4,1,4,44,2139,3,3
4,2,0,3,1,5,49,937,3,1
2,2,0,5,1,5,58,139,5,1
1,2,0,1,1,4,50,471,1,1
4,2,1,5,1,3,45,1165,4,3
4,4,0,3,1,1,14,868,3,2
4,2,0,4,1,3,45,1119,4,2
4,0,1,2,1,3,50,1849,4,3
4,4,1,4,1,1,38,925,4,1
5,5,0,2,1,4,37,930,2,1
3,2,0,3,1,3,46,1590,4,2
4,2,1,5,1,5,42,515,5,3
4,4,0,3,1,3,28,550,3,1
5,3,1,4,1,4,59,632,5,3
2,2,0,4,1,3,35,957,1,1
2,3,0,2,1,5,11,696,4,1
1,1,0,5,1,2,31,580,5,1
1,1,0,3,1,3,26,819,3,1
3,3,0,3,1,4,51,268,3,1
4,2,1,4,1,4,28,3238,4,3
5,5,1,4,0,3,26,1067,4,3
1,1,0,1,1,4,15,612,1,1
4,4,0,1,1,3,48,462,2,1
4,3,1,3,1,1,51,1371,4,3
5,1,0,3,1,5,47,687,5,1
4,2,1,4,1,3,40,710,4,3
2,2,0,5,1,2,51,319,5,1
4,4,1,4,1,2,50,679,4,1
1,1,1,1,0,4,23,216,1,1
4,3,1,4,1,4,54,552,4,1
5,3,1,4,1,5,36,2220,5,3
3,3,1,3,1,2,15,3794,3,3
4,2,1,3,0,4,36,853,4,1
4,5,1,4,1,4,51,3581,5,3
5,2,1,5,1,3,45,3375,4,3
4,4,0,3,1,5,37,718,3,1
1,1,1,1,0,1,36,67,1,1
2,1,1,4,1,2,62,674,3,3
5,2,1,4,1,3,40,3059,1,3
4,5,1,5,1,4,47,3715,4,3
4,3,0,5,1,4,65,448,4,2
4,4,1,4,1,4,35,819,4,1
2,2,1,5,0,3,39,903,4,3
4,4,1,2,0,5,21,230,2,1
3,2,0,3,1,3,36,646,3,1
4,3,1,3,1,4,59,967,4,2
4,1,1,4,1,5,51,1689,4,3
3,3,1,3,1,1,28,606,3,3
2,2,1,3,0,3,24,491,3,1
3,3,1,1,0,3,38,1671,1,3
4,4,1,4,1,4,48,89,5,3
3,3,1,3,1,4,37,1096,3,1
2,2,0,5,1,2,26,726,5,1
5,3,1,2,1,5,39,515,4,3
4,4,1,3,1,2,44,429,3,1
2,2,1,2,1,4,59,594,2,1
3,2,1,2,1,4,38,3113,4,3
2,3,1,4,0,3,25,621,4,3
3,3,1,3,1,4,40,3434,3,3
4,1,1,5,1,5,40,338,4,3
1,1,0,2,1,1,28,1166,2,1
1,1,1,3,0,4,11,1290,3,1
5,1,1,5,1,4,37,3962,5,3
3,1,1,1,1,1,62,377,4,3
3,3,0,4,1,5,28,488,4,1
4,3,1,4,1,3,50,628,4,3
4,1,1,4,1,5,28,2028,4,3
0,4,0,4,1,5,43,137,4,1
2,3,0,2,1,4,51,101,2,1
0,3,0,3,1,3,7,130,3,2
3,3,0,5,1,3,23,190,5,1
5,5,1,3,0,3,27,1598,1,1
3,3,1,3,1,3,40,1046,3,1
3,3,1,3,1,3,36,466,3,1
4,5,1,5,1,1,59,411,5,1
4,4,0,1,1,2,58,812,3,1
2,2,0,1,1,3,16,651,1,1
2,2,1,5,0,4,42,212,5,2
3,2,1,2,1,1,47,931,4,3
3,3,1,2,0,3,35,2276,3,3
2,1,1,4,1,2,29,2556,2,3
4,4,0,2,1,4,48,854,4,1
4,4,0,5,1,2,21,2425,4,1
1,1,0,5,1,4,11,912,5,1
3,3,0,1,1,3,49,725,1,1
5,5,1,5,1,5,27,2306,5,3
2,2,0,5,1,5,37,327,5,1
5,3,1,4,1,3,36,3918,4,3
3,4,1,5,1,5,53,125,1,3
4,3,1,5,1,4,44,1744,5,3
4,4,0,2,1,3,64,325,2,1
2,3,1,1,0,2,25,552,1,1
4,4,1,4,0,3,10,985,4,3
2,2,1,1,0,5,26,271,5,3
2,0,1,4,1,5,42,1647,3,3
4,2,1,1,1,4,45,3409,5,3
3,3,0,3,1,3,32,304,2,1
4,5,1,5,1,2,56,280,1,1
3,3,0,5,1,3,7,967,5,1
4,1,1,5,1,4,54,2586,4,3
5,1,1,4,1,3,45,1720,4,3
4,2,1,2,1,3,54,599,3,3
3,5,1,4,1,2,62,1048,2,1
2,2,1,1,0,3,62,1408,3,1
1,1,0,2,1,4,33,1303,2,1
3,4,1,4,1,4,45,565,1,1
1,1,0,4,1,3,31,270,1,1
4,4,1,3,0,2,35,959,1,1
5,1,1,4,1,4,39,2753,5,3
4,2,0,3,1,1,65,1390,3,1
5,5,1,1,0,4,21,308,5,1
2,1,1,1,1,1,35,2762,2,3
4,4,1,2,0,3,37,491,2,3
4,1,1,4,1,2,22,1546,4,3
2,3,1,4,1,2,29,2586,2,3
0,0,0,2,1,4,61,948,2,1
3,3,0,1,1,4,57,1042,1,1
1,1,0,1,1,3,42,488,1,1
5,5,1,3,0,2,18,237,3,3
4,1,0,5,1,4,68,1107,4,2
5,5,1,4,1,4,40,2023,4,3
4,2,1,4,1,5,42,2693,4,3
4,4,0,3,1,3,29,290,3,1
4,4,0,3,1,2,15,1021,3,1
2,2,1,2,1,4,49,2524,2,3
4,4,0,2,1,3,40,550,2,2
4,4,1,4,1,2,34,391,4,2
1,1,0,3,1,5,57,386,3,1
5,3,1,4,1,3,39,1747,5,3
4,4,1,4,1,2,37,259,4,2
3,3,0,3,1,4,23,604,3,2
4,3,1,4,1,4,49,479,5,3
3,2,1,5,0,4,26,239,5,1
2,2,0,3,1,1,26,421,3,1
3,3,1,3,0,4,25,1069,3,2
4,3,1,4,1,4,29,581,4,3
4,4,0,4,1,5,32,588,4,1
2,2,1,5,0,1,21,409,5,1
4,5,1,5,1,5,53,3228,4,3
3,3,1,3,1,5,44,459,3,1
5,5,1,4,1,3,58,2500,5,3
4,3,1,5,1,3,49,2516,4,3
5,5,1,4,1,3,47,1725,4,3
1,1,1,3,0,3,45,441,3,3
3,1,0,4,1,2,66,419,3,1
4,4,1,5,0,4,26,980,4,3
3,3,1,5,0,4,25,948,5,1
3,3,1,3,1,4,32,921,3,1
3,3,0,4,1,3,14,209,4,1
1,1,0,1,1,3,22,337,1,2
3,0,1,4,1,4,57,2470,3,3
1,1,0,1,1,3,12,1399,1,1
3,3,1,3,0,3,24,134,2,1
3,3,1,3,1,4,51,1598,3,1
1,1,1,4,0,4,25,620,4,1
5,4,0,3,1,5,16,2496,5,1
5,5,1,4,1,3,44,3511,5,3
3,3,0,1,1,4,20,109,1,1
5,0,1,3,1,4,61,296,5,3
5,5,1,3,0,5,50,190,3,1
4,3,1,3,1,4,48,718,3,3
5,2,0,1,1,4,59,929,4,1
5,2,0,2,1,4,20,368,2,1
5,1,1,5,1,5,37,1411,4,3
5,3,1,3,1,5,45,1242,5,3
3,1,0,5,1,3,57,1514,3,1
1,5,1,3,1,1,37,370,5,3
4,3,0,5,1,3,17,399,1,1
1,1,1,1,0,3,33,201,1,3
5,5,0,3,1,5,20,1514,3,1
0,0,1,4,0,4,23,590,4,1
1,1,1,2,0,4,22,528,2,1
4,1,1,1,1,2,42,1379,3,3
1,1,0,1,1,1,70,1269,1,1
2,3,1,3,1,4,40,444,2,3
5,2,0,5,1,3,58,517,5,1
5,4,1,4,1,5,44,3754,5,3
2,1,1,1,1,2,59,954,3,1
2,2,1,2,1,3,51,1592,2,1
4,2,1,4,1,5,26,849,4,3
4,4,1,4,1,4,52,1797,4,1
3,3,0,4,1,3,19,1055,4,1
4,4,1,3,1,5,52,508,3,2
2,2,0,5,1,4,56,102,5,1
4,4,1,4,1,2,53,733,4,1
3,3,0,3,1,4,15,1062,3,1
5,1,1,4,1,5,57,204,5,3
4,2,1,3,1,4,50,2370,5,3
4,5,1,4,1,4,19,2172,4,3
4,4,1,3,1,4,51,1086,3,2
3,5,1,5,1,2,34,1525,2,3
1,4,1,3,0,1,50,447,1,3
2,2,0,4,1,1,25,565,4,3
3,3,0,4,1,3,55,373,4,1
2,2,1,1,0,3,39,862,1,1
4,4,1,4,1,5,40,391,4,1
1,4,0,2,1,1,57,236,1,3
4,3,1,3,1,4,46,1917,5,3
2,3,1,3,1,1,27,583,3,1
3,3,1,4,0,4,26,802,2,1
4,1,1,1,1,1,65,1580,3,3
4,3,1,4,1,3,12,583,4,3
5,3,1,5,1,3,23,1390,5,3
3,3,1,1,0,3,34,888,1,3
4,5,1,4,1,3,12,1844,4,3
5,5,1,5,1,5,26,2253,5,3
3,3,0,3,1,2,19,669,3,1
4,4,1,2,0,5,25,1313,2,1
4,4,1,4,1,1,36,192,4,1
3,3,1,3,1,4,42,300,3,1
1,1,0,2,1,4,54,507,5,3
5,4,1,5,1,4,52,2035,5,3
4,5,1,4,1,5,30,1739,4,3
2,2,1,5,0,3,29,580,5,1
1,1,1,2,0,1,23,169,2,3
5,1,1,5,1,3,48,936,4,3
3,3,1,5,0,3,25,859,5,3
3,3,1,3,1,3,30,3255,3,3
1,1,0,3,1,2,22,408,1,1
5,3,0,2,1,2,44,283,2,2
1,1,1,1,0,3,25,987,5,3
3,3,1,3,1,4,32,2380,3,3
3,3,1,3,1,1,50,495,3,1
3,0,1,3,1,5,32,3736,3,3
2,1,0,3,1,2,64,300,3,1
2,2,1,2,0,2,24,2454,2,1
4,4,1,4,1,1,55,500,4,1
2,3,0,1,1,4,23,388,1,1
2,2,1,4,0,5,38,406,4,3
3,3,1,2,0,1,66,1287,2,1
4,4,0,2,1,5,24,794,2,1
5,5,1,4,1,5,48,782,5,2
4,2,1,2,1,2,61,1712,4,3
3,3,1,3,1,2,51,600,3,3
4,2,1,4,1,5,29,551,4,3
5,1,1,4,1,5,54,2038,4,3
4,2,1,5,0,4,34,746,4,3
2,2,0,5,1,3,29,223,5,1
2,2,1,4,0,1,27,1162,4,1
3,3,1,1,0,1,56,119,1,1
0,1,0,1,1,4,17,605,1,1
2,2,1,2,1,1,42,237,3,1
2,2,0,5,1,5,26,679,5,1
4,2,1,5,1,1,37,214,3,3
4,4,1,5,1,3,43,675,5,3
1,2,0,1,1,4,55,547,1,1
5,5,1,5,1,5,37,292,5,2
1,2,1,5,1,5,40,2485,2,3
4,1,0,4,1,3,7,361,4,1
4,2,1,2,1,3,45,469,3,3
2,2,1,2,1,1,27,2559,2,3
5,5,1,1,0,4,24,356,1,3
3,2,1,2,1,2,42,723,2,1
1,2,0,1,1,1,25,944,1,1
4,4,0,5,1,3,19,447,4,1
4,2,1,2,1,1,38,2325,4,3
3,1,1,1,1,2,40,1622,4,3
4,4,0,2,1,1,62,2475,2,2
1,1,0,3,1,1,58,337,3,1
4,4,1,1,0,4,39,192,1,1
4,2,1,5,1,4,66,3672,5,3
4,4,1,5,1,3,61,500,4,3
5,4,1,5,1,4,51,2859,5,3
2,2,0,2,1,1,31,624,2,1
4,4,0,2,1,3,47,684,5,3
1,1,0,1,1,2,37,862,1,1
4,4,1,3,1,5,51,695,4,3
4,4,0,5,1,4,14,1598,5,1
1,1,0,4,1,3,66,882,4,1
4,4,1,5,0,3,48,325,5,3
4,2,0,1,1,3,54,173,4,1
5,5,1,5,1,1,31,113,5,1
4,4,1,4,1,2,26,589,4,3
4,3,1,4,1,3,47,3766,3,3
4,4,1,3,1,4,53,2095,5,3
2,2,1,1,0,4,58,425,1,3
5,3,1,4,1,4,38,2410,2,3
2,2,1,5,0,3,38,575,5,1
3,3,1,3,1,4,41,579,3,1
1,1,1,3,0,3,46,967,5,3
4,3,1,3,1,4,37,3960,3,3
1,1,1,3,0,1,36,419,3,1
4,4,1,4,1,4,70,458,5,3
0,5,1,3,0,3,12,1121,3,3
5,1,1,4,1,5,42,3689,5,3
1,1,0,5,1,1,63,937,5,1
2,2,0,1,1,3,25,1440,1,2
4,4,1,4,1,3,37,3972,4,3
5,5,1,1,0,5,25,661,1,3
5,2,1,5,1,3,58,1756,5,3
5,1,1,5,1,2,53,2121,1,3
3,3,0,5,1,2,41,174,5,1
0,1,0,2,1,2,25,125,2,2
3,2,1,2,1,4,51,1931,4,3
4,2,1,2,1,3,41,550,4,3
5,1,1,5,1,2,30,2065,5,3
5,3,1,5,1,5,59,3851,4,3
4,0,0,1,1,4,64,607,4,1
5,4,1,4,1,4,54,585,4,3
1,1,0,5,1,1,68,599,2,1
4,5,1,3,1,3,41,1389,4,3
5,5,1,5,1,3,32,748,5,2
5,5,1,1,0,3,26,214,1,3
4,5,1,4,1,5,41,2236,4,3
5,0,1,2,1,3,60,2610,4,3
2,2,1,2,1,1,16,2031,2,3
2,2,1,2,1,2,27,2380,2,3
4,2,1,2,1,4,56,429,4,3
5,5,1,5,1,4,37,209,5,1
5,2,1,4,1,4,42,722,5,3
3,1,0,4,1,2,63,1199,3,1
4,4,1,5,0,3,24,1121,5,1
2,2,1,2,1,1,68,187,2,1
2,2,1,2,1,3,31,1091,2,3
5,5,1,2,0,5,25,404,2,1
1,1,1,5,0,4,25,997,3,3
2,1,1,1,1,4,39,1773,3,3
2,3,0,3,1,2,16,2342,3,1
3,1,0,1,1,4,64,1751,4,3
1,1,0,4,1,2,60,224,5,1
5,2,0,3,1,4,47,1194,4,2
2,2,1,5,0,5,33,695,5,1
3,5,0,5,1,3,68,1900,3,1
3,3,0,3,1,4,56,209,3,1
5,3,1,5,1,3,32,668,5,3
1,1,0,3,1,4,65,1171,3,1
2,2,0,1,1,5,34,528,1,1
5,3,1,5,1,5,47,212,5,3
3,3,1,3,1,4,22,3294,3,3
3,3,1,3,1,4,24,1438,3,3
4,1,1,4,1,4,17,1939,4,3
5,1,1,5,1,3,33,1589,5,3
5,5,1,5,1,2,30,775,5,3
4,3,0,1,1,4,16,562,1,1
1,1,0,5,1,3,61,255,5,1
4,4,1,4,1,3,47,604,4,1
4,4,1,4,1,5,35,337,5,3
5,2,0,5,1,2,63,308,4,1
4,5,1,4,1,5,56,426,4,3
4,4,0,4,1,3,17,964,4,1
3,3,1,3,1,2,41,419,3,1
